UNIT,TIMESTAMP,TYPE,MARKET,INSTRUMENT,OPEN,HIGH,LOW,CLOSE,FIRST_MESSAGE_TIMESTAMP,LAST_MESSAGE_TIMESTAMP,FIRST_MESSAGE_VALUE,HIGH_MESSAGE_VALUE,HIGH_MESSAGE_TIMESTAMP,LOW_MESSAGE_VALUE,LOW_MESSAGE_TIMESTAMP,LAST_MESSAGE_VALUE,TOTAL_INDEX_UPDATES,VOLUME,QUOTE_VOLUME,VOLUME_TOP_TIER,QUOTE_VOLUME_TOP_TIER,VOLUME_DIRECT,QUOTE_VOLUME_DIRECT,VOLUME_TOP_TIER_DIRECT,QUOTE_VOLUME_TOP_TIER_DIRECT,valid_close,valid_hilo,Measure2
DAY,1650758400,267,cadli,BTC-USD,39446.5520631321,39929.784272328,39106.1960249752,39465.644797799,1650758400,1650844740,39452.2719406628,39929.784272328,1650811920,39106.1960249752,1650819120,39465.644797799,1440,336534.971733532,13333461971.6995,79498.4484797432,3146879828.39216,32069.065632492,1269586622.30483,13178.28287478,521381197.166578,True,True,0.01251665511547306
DAY,1650844800,267,cadli,BTC-USD,39465.644797799,40720.226058808,38274.2666085828,40473.134484777,1650844800,1650931140,39415.4298494056,40720.226058808,1650926880,38274.2666085828,1650878640,40473.134484777,1440,514339.157710131,20182428270.5252,175368.04925275,6875933854.78631,70101.20863436,2749201734.24095,39484.34437453,1547661567.33496,True,True,0.03720305111949592
DAY,1650931200,267,cadli,BTC-USD,40473.134484777,41006.7796794465,37772.1977462112,38130.878974108,1650931200,1651017540,40432.0456739787,41006.7796794465,1650966660,37772.1977462112,1651015140,38130.878974108,1440,510778.39962876,20107717282.084,181652.376305209,7124878168.72336,72036.590897796,2820748935.88755,41661.06056705,1626642257.28733,True,True,0.049344563901259346
DAY,1651017600,267,cadli,BTC-USD,38130.878974108,39432.7283201516,37900.7550427858,39240.7843412564,1651017600,1651103940,38084.0250865738,39432.7283201516,1651067460,37900.7550427858,1651020360,39240.7843412564,1440,483203.706165248,18763304113.2827,155789.708323036,6053849754.19376,61789.689356997,2401517325.92528,36475.4173317,1417754913.30911,True,True,0.0237973011740416
DAY,1651104000,267,cadli,BTC-USD,39240.7843412564,40451.3780198868,38927.9408843785,39769.0207239483,1651104000,1651190340,39152.1648469765,40451.3780198868,1651159740,38927.9408843785,1651154700,39769.0207239483,1440,424936.498758119,16830881489.3167,146689.662494724,5819422937.86137,56053.736673977,2223233769.89592,31412.7680776,1245907443.28204,True,True,0.02305460939088359
DAY,1651190400,267,cadli,BTC-USD,39769.0207239483,40160.9361537318,38215.2956990465,38603.0732911076,1651190400,1651276740,39774.4337634985,40160.9361537318,1651214400,38215.2956990465,1651261980,38603.0732911076,1440,462144.679386231,18030027370.758,141983.111756564,5539501468.34325,46881.033606232,1826920557.46889,24675.52658158,961093112.852827,True,True,0.029823232378937744
DAY,1651276800,267,cadli,BTC-USD,38603.0732911076,38842.0617916446,37654.3506907709,37690.6156017555,1651276800,1651363140,38618.4617727616,38842.0617916446,1651314960,37654.3506907709,1651360260,37690.6156017555,1440,388430.637012114,14947703855.553,87068.7176405548,3342146779.24114,32671.298859051,1254821926.15637,13807.36069244,529526648.84947,True,True,0.018650561816808044
DAY,1651363200,267,cadli,BTC-USD,37690.6156017555,38671.1590417304,37486.0923225137,38480.6829588327,1651363200,1651449540,37665.9890136296,38671.1590417304,1651446540,37486.0923225137,1651368960,38480.6829588327,1440,366001.426049571,13950008731.0869,132125.169070928,5043616015.10661,59163.846534982,2261141273.10172,44063.87242883,1685968870.98115,True,True,0.01869191798310302
DAY,1651449600,267,cadli,BTC-USD,38480.6829588327,39290.7991948807,38094.9779193323,38526.9427973215,1651449600,1651535940,38476.8670034065,39290.7991948807,1651484580,38094.9779193323,1651516980,38526.9427973215,1440,480087.582196695,18566594137.2779,162603.421611959,6285752767.64081,77150.384773045,2977089993.01453,50260.74278921,1937909581.44952,True,True,0.01856209404706121
DAY,1651536000,267,cadli,BTC-USD,38526.9427973215,38828.6969388691,37551.3638683599,37736.5823970341,1651536000,1651622340,38535.5202620311,38828.6969388691,1651572840,37551.3638683599,1651609320,37736.5823970341,1440,398759.371273071,15238490412.1341,122104.818190254,4663261758.17125,50031.438246201,1909401391.39629,29750.34545389,1134583357.28371,True,True,0.02008870390271145
DAY,1651622400,267,cadli,BTC-USD,37736.5823970341,39993.3536764728,37736.5823970341,39694.6268104868,1651622400,1651708740,37796.9359481474,39993.3536764728,1651691700,37748.0960585726,1651622640,39694.6268104868,1440,506679.717786022,19766397133.7006,168008.290527784,6555700329.95768,68705.315772025,2682230129.1,37209.06316025,1453856832.19365,True,True,0.03488257834322006
DAY,1651708800,267,cadli,BTC-USD,39694.6268104868,40155.1433187226,35725.6199061463,36577.7754839369,1651708800,1651795140,39617.3148327904,40155.1433187226,1651745760,35725.6199061463,1651778280,36577.7754839369,1440,606487.468328581,22874952176.2039,238048.617672382,8933487319.37201,101822.828284146,3810749511.23578,60572.62617811,2262138391.67925,True,True,0.07019507031337721
DAY,1651795200,267,cadli,BTC-USD,36577.7754839369,37016.5503246097,35384.1286798143,36010.7997064727,1651795200,1651881540,36536.4780248391,37016.5503246097,1651815720,35384.1286798143,1651844220,36010.7997064727,1440,580833.947102751,20957419134.5783,209566.306783956,7558317259.77869,92172.766746512,3323317476.39237,58794.54489128,2119953427.84688,True,True,0.027086356181725977
DAY,1651881600,267,cadli,BTC-USD,36010.7997064727,36897.9756033659,34901.1703693569,35492.272288545,1651881600,1651967940,36021.1706463942,36897.9756033659,1651917900,34901.1703693569,1651964040,35492.272288545,1440,358711.040901344,12827422575.0146,102391.335934645,3654875956.44448,38602.816246832,1376337834.2812,21517.26344347,766424236.448377,True,True,0.033413017905256207
DAY,1651968000,267,cadli,BTC-USD,35492.272288545,35497.3863384037,33798.945188499,34056.3276112642,1651968000,1652054340,35464.9450806146,35497.3863384037,1651968600,33798.945188499,1652029680,34056.3276112642,1440,598180.772311115,20638953578.117,224627.321201418,7752585333.03416,96448.511933701,3328956416.59126,63920.40364364,2207631089.90698,True,True,0.029445200520433656
DAY,1652054400,267,cadli,BTC-USD,34056.3276112642,34220.0369817477,30115.5299245556,30115.5299245556,1652054400,1652140740,34066.6089835812,34220.0369817477,1652059140,30115.5299245556,1652140740,30115.5299245556,1440,1058329.43171123,34141677464.4941,484934.287708394,15595120958.9621,211659.132819517,6787672182.47712,135039.41527972,4322319309.58872,True,True,0.07673392496904523
DAY,1652140800,267,cadli,BTC-USD,30115.5299245556,32583.9041530372,29823.5057704844,31013.0903012082,1652140800,1652227140,30194.1191748773,32583.9041530372,1652165040,29823.5057704844,1652142720,31013.0903012082,1440,1059392.44314903,33154562441.5863,455601.257189158,14263255258.1417,196778.504398889,6154180958.79057,132362.23991984,4140611406.86869,True,True,0.05316261587639892
DAY,1652227200,267,cadli,BTC-USD,31013.0903012082,32067.0247358402,27894.4245313136,28955.3477326609,1652227200,1652313540,31007.7331011539,32067.0247358402,1652263980,27894.4245313136,1652304420,28955.3477326609,1440,1283948.7844319,38973146724.723,562533.41239735,17058976461.2054,241501.096501658,7291741358.88691,155251.66202287,4677264356.27763,True,True,0.08371907512223432
DAY,1652313600,267,cadli,BTC-USD,28955.3477326609,30035.3596614275,25773.6653467465,28948.8468667497,1652313600,1652399940,29075.5769040687,30035.3596614275,1652316540,25773.6653467465,1652339880,28948.8468667497,1440,1389185.87026836,39009759821.9617,631582.885107391,17722431433.1516,319218.48268042,8967600269.28857,223939.47256773,6300368026.1401,True,True,0.09189913387218335
DAY,1652400000,267,cadli,BTC-USD,28948.8468667497,30961.9093562377,28754.1510988247,29277.014143605,1652400000,1652486340,28970.770142328,30961.9093562377,1652452620,28754.1510988247,1652401140,29277.014143605,1440,785833.921811787,23706836542.7146,304920.60876768,9182450446.00221,157760.533514594,4738784386.87433,108483.78568279,3254478425.40119,True,True,0.04442686081779545
DAY,1652486400,267,cadli,BTC-USD,29277.014143605,30250.7053328338,28664.5841768186,30071.7583952937,1652486400,1652572740,29298.9780361893,30250.7053328338,1652569260,28664.5841768186,1652544720,30071.7583952937,1440,523829.004597722,15389113421.7382,169733.383739123,4984264299.17046,93360.828214811,2741245604.80019,60456.08509434,1775046187.77657,True,True,0.032344509488752365
DAY,1652572800,267,cadli,BTC-USD,30071.7583952937,31359.7700772112,29511.9933086361,31306.4566177875,1652572800,1652659140,30056.6418160947,31359.7700772112,1652652240,29511.9933086361,1652589600,31306.4566177875,1440,463435.846969045,13989958535.3321,125350.441296018,3794515647.66114,62206.92307197,1880846539.00901,32080.49088656,970847179.780286,True,True,0.03647155955848807
DAY,1652659200,267,cadli,BTC-USD,31306.4566177875,31306.4566177875,29166.8593510008,29842.3665899188,1652659200,1652745540,31292.5313318519,31292.5313318519,1652659200,29166.8593510008,1652719500,29842.3665899188,1440,582766.719007143,17441671187.2316,189061.944550123,5651564107.10888,86175.976397802,2577669247.46035,42548.54479286,1272824456.46565,True,True,0.042514476557463855
DAY,1652745600,267,cadli,BTC-USD,29842.3665899188,30723.2896291171,29475.2383105455,30428.3885599316,1652745600,1652831940,29891.8771239868,30723.2896291171,1652777040,29475.2383105455,1652811720,30428.3885599316,1440,503459.681314647,15238609518.4323,148847.778353419,4500115088.28758,71210.502475144,2152387728.76058,32807.41589678,991711358.995336,True,True,0.02490554655848895
DAY,1652832000,267,cadli,BTC-USD,30428.3885599316,30652.3807780672,28652.3437642462,28675.2158699234,1652832000,1652918340,30403.9087105712,30652.3807780672,1652834100,28652.3437642462,1652918280,28675.2158699234,1440,618088.322587531,18239048173.1749,210231.106972979,6186323700.60795,129240.10606707,3803294859.80009,79789.6469928,2343257896.58075,True,True,0.04052292074858506
DAY,1652918400,267,cadli,BTC-USD,28675.2158699234,30487.0661347947,28675.2158699234,30297.3188695349,1652918400,1653004740,28748.7040222925,30487.0661347947,1652975340,28720.1933638995,1652926380,30297.3188695349,1440,623094.260252091,18446461243.02,236933.478667572,7005298465.41569,144367.248706423,4259707436.85864,100234.54836903,2952167814.53901,True,True,0.036795989448483814
DAY,1653004800,267,cadli,BTC-USD,30297.3188695349,30716.2934043354,28739.3727289,29170.8388784833,1653004800,1653091140,30274.9054568759,30716.2934043354,1653010860,28739.3727289,1653067740,29170.8388784833,1440,623390.962559282,18511529705.3016,250316.823236666,7403095578.55568,163412.892647073,4820626426.95598,122196.18708592,3595678139.9175,True,True,0.039952447564006774
DAY,1653091200,267,cadli,BTC-USD,29170.8388784833,29607.0892893568,28983.1271073977,29427.3702282029,1653091200,1653177540,29178.6588835606,29607.0892893568,1653149580,28983.1271073977,1653096540,29427.3702282029,1440,323866.520851908,9497901906.06387,73979.8250185951,2169793034.04061,49833.739219885,1460504865.09459,27368.19586586,801985427.118737,True,True,0.012791952989425091
DAY,1653177600,267,cadli,BTC-USD,29427.3702282029,30424.1383271413,29260.9171032431,30264.4586309666,1653177600,1653263940,29425.4489080124,30424.1383271413,1653261960,29260.9171032431,1653195300,30264.4586309666,1440,439769.546543401,13138453392.3707,113422.633773618,3392011969.68375,65584.95936157,1960180159.04204,38061.66258661,1137705599.07027,True,True,0.023412025107089934
DAY,1653264000,267,cadli,BTC-USD,30264.4586309666,30621.3866259365,28884.0073770277,29087.275130061,1653264000,1653350340,30283.6997159105,30621.3866259365,1653290880,28884.0073770277,1653347940,29087.275130061,1440,600764.508824188,18033258156.3465,185521.244530194,5557515118.89857,103562.252902979,3105136671.31425,59552.78741905,1784057969.78208,True,True,0.035079146404145015
DAY,1653350400,267,cadli,BTC-USD,29087.275130061,29788.6425038606,28711.7695269353,29627.5068787364,1653350400,1653436740,29120.6952901299,29788.6425038606,1653434280,28711.7695269353,1653401400,29627.5068787364,1440,491462.480256193,14394072875.4843,147058.834155649,4300288250.14372,73099.766731229,2137434022.66023,36717.09464824,1071983443.83926,True,True,0.022112705635870582
DAY,1653436800,267,cadli,BTC-USD,29627.5068787364,30198.8801306064,29359.465998338,29526.2095277186,1653436800,1653523140,29611.8026908003,30198.8801306064,1653468900,29359.465998338,1653479700,29526.2095277186,1440,508591.995573416,15126033430.8263,164804.790913789,4901499541.77366,90385.315584428,2687388745.01859,52727.75700424,1567668347.99653,True,True,0.016929716101551695
DAY,1653523200,267,cadli,BTC-USD,29526.2095277186,29874.4409743256,28137.4491742295,29189.8019829638,1653523200,1653609540,29520.2867988839,29874.4409743256,1653539880,28137.4491742295,1653571080,29189.8019829638,1440,700488.053889085,20503143381.9816,254382.660208482,7422078847.14624,131985.6880269,3854756977.70865,79661.87661797,2324906338.89778,True,True,0.03597475602309738
DAY,1653609600,267,cadli,BTC-USD,29189.8019829638,29372.1629976521,28283.0606081643,28593.647341069,1653609600,1653695940,29208.4404077135,29372.1629976521,1653611460,28283.0606081643,1653676140,28593.647341069,1440,733794.578296336,21193545695.289,245288.067397635,7078547393.05291,134083.2250178,3868418926.09103,78291.73613682,2258233728.58895,True,True,0.022691801916366595
DAY,1653696000,267,cadli,BTC-USD,28593.647341069,29621.2136359287,28528.2842888682,29023.6963531194,1653696000,1653782340,28619.8747576232,29621.2136359287,1653730380,28528.2842888682,1653702240,29023.6963531194,1440,333738.647472176,9639824573.38004,78319.1949460252,2261087654.76062,38470.51406757,1110455173.1083,17059.87165977,492325686.69782,True,True,0.022577951462105162
DAY,1653782400,267,cadli,BTC-USD,29023.6963531194,30212.1619383644,28841.0386964494,29453.8823738123,1653782400,1653868740,29023.2241002869,30212.1619383644,1653828660,28841.0386964494,1653791040,29453.8823738123,1440,298839.75126464,8720835540.05931,69143.9301625141,2019652041.75831,36023.0238229,1051522790.31191,17364.19369574,507067155.606611,True,True,0.02789320261212066
DAY,1653868800,267,cadli,BTC-USD,29453.8823738123,32080.6773210198,29312.0425078724,31707.0477166798,1653868800,1653955140,29470.6249520897,32080.6773210198,1653945780,29312.0425078724,1653872160,31707.0477166798,1440,697171.62249019,21415197159.9087,269957.909894208,8307771856.60507,139480.97343987,4288203059.09534,98994.01794039,3045718174.50463,True,True,0.05420392631702805
DAY,1653955200,267,cadli,BTC-USD,31707.0477166798,32297.6527884591,31246.9270364737,31763.9881272722,1653955200,1654041540,31687.3041065466,32297.6527884591,1654015500,31246.9270364737,1654005900,31763.9881272722,1440,630233.710911995,19975425154.0579,221147.165698638,7007069987.02045,135343.947367203,4284717853.76305,98436.93779214,3113972587.76051,True,True,0.019862674197287076
DAY,1654041600,267,cadli,BTC-USD,31763.9881272722,31940.5414344783,29412.5258761285,29780.3787257085,1654041600,1654127940,31762.9524151581,31940.5414344783,1654045020,29412.5258761285,1654115520,29780.3787257085,1440,823148.376755719,25409617740.0682,327376.193244269,10090123830.2283,188765.03382345,5835145022.55892,137122.04064579,4247925699.01652,True,True,0.04951955062790599
DAY,1654128000,267,cadli,BTC-USD,29780.3787257085,30613.8847513853,29616.5562922948,30445.6771415581,1654128000,1654214340,29809.8216895032,30613.8847513853,1654212600,29616.5562922948,1654130100,30445.6771415581,1440,564072.736893308,16949396362.1004,177800.74419282,5340677682.57597,93966.509746242,2821601685.42678,55076.16995706,1652947722.3874,True,True,0.01989065731317868
DAY,1654214400,267,cadli,BTC-USD,30445.6771415581,30819.7664058957,29329.180524134,29692.2803010075,1654214400,1654300740,30428.1908690632,30819.7664058957,1654242000,29329.180524134,1654267500,29692.2803010075,1440,504735.786316711,15087622442.7174,151126.612951808,4510647576.00277,76358.412366548,2276569597.52437,41878.26949141,1246926563.561,True,True,0.02977180544647466
DAY,1654300800,267,cadli,BTC-USD,29692.2803010075,30127.0187559775,29481.1358406864,29851.9731801901,1654300800,1654387140,29694.2472767836,30127.0187559775,1654323720,29481.1358406864,1654309800,29851.9731801901,1440,293049.497542647,8701671387.75128,61404.9802601923,1823858129.57452,28294.5142552,840323013.260865,12226.7986961,363123911.384359,True,True,0.013015246175552985
DAY,1654387200,267,cadli,BTC-USD,29851.9731801901,30169.6820845801,29544.7031667393,29906.7016211219,1654387200,1654473540,29868.5767175532,30169.6820845801,1654445520,29544.7031667393,1654421820,29906.7016211219,1440,297217.667417017,8866901757.67785,60427.8324388969,1805086699.71784,30344.54080732,906078731.478392,11991.76100345,358293602.337919,True,True,0.012571570343960097
DAY,1654473600,267,cadli,BTC-USD,29906.7016211219,31771.7656924174,29863.0737808414,31359.0052613532,1654473600,1654559940,29882.0221426363,31771.7656924174,1654505700,29863.0737808414,1654473660,31359.0052613532,1440,642609.084698756,20061428685.0682,178526.683484502,5571925653.92102,89679.383836897,2800103953.21166,43927.47634989,1370334463.78491,True,True,0.03720794810155501
DAY,1654560000,267,cadli,BTC-USD,31359.0052613532,31551.4166192855,29255.4672286595,31119.7778089599,1654560000,1654646340,31350.727810852,31551.4166192855,1654633560,29255.4672286595,1654569120,31119.7778089599,1440,750292.976886195,22618205045.147,260115.798015589,7867408710.0397,104152.659216621,3152562590.15778,53095.83038526,1609016489.99029,True,True,0.04537361136701809
DAY,1654646400,267,cadli,BTC-USD,31119.7778089599,31274.6555068673,29863.164168777,30194.1657751089,1654646400,1654732740,31068.2283285097,31274.6555068673,1654648020,29863.164168777,1654659840,30194.1657751089,1440,607228.423422553,18487196721.9452,182517.489298189,5557471189.0167,82462.36178885,2512026690.68383,41850.42616297,1274619916.8938,True,True,0.02773529051658317
DAY,1654732800,267,cadli,BTC-USD,30194.1657751089,30618.5545321685,29943.5470957563,30088.1992605605,1654732800,1654819140,30172.8591167765,30618.5545321685,1654767360,29943.5470957563,1654782180,30088.1992605605,1440,473229.477156762,14296611164.5841,120251.212084361,3632648183.60752,56940.714508051,1720389263.17309,26251.18975222,792794364.002226,True,True,0.013387912764816176
DAY,1654819200,267,cadli,BTC-USD,30088.1992605605,30441.3518197401,28905.56259445,29066.8608555744,1654819200,1654905540,30038.0826804596,30441.3518197401,1654830120,28905.56259445,1654878540,29066.8608555744,1440,622768.027577826,18396903428.7714,201539.415486191,5952695536.08211,94999.043599325,2802193547.09801,51997.12061414,1531952845.70128,True,True,0.031089784814903973
DAY,1654905600,267,cadli,BTC-USD,29066.8608555744,29676.2055300112,28155.5503725862,28398.2127825331,1654905600,1654991940,29076.0005152154,29676.2055300112,1654942560,28155.5503725862,1654964340,28398.2127825331,1440,566542.78126627,16289693546.5588,161586.62313421,4635858611.05299,69235.06535723,1986830202.71468,38233.44513933,1095749516.27907,True,True,0.031590154525548766
DAY,1654992000,267,cadli,BTC-USD,28398.2127825331,28535.6761599377,26593.4364374062,26593.4364374062,1654992000,1655078340,28398.0136257518,28535.6761599377,1654995780,26593.4364374062,1655078340,26593.4364374062,1440,705198.688458263,19447775549.1198,244569.271613109,6741115638.86152,110341.70448438,3041038816.13761,63849.71233599,1758524263.00432,True,True,0.04233395846165071
DAY,1655078400,267,cadli,BTC-USD,26593.4364374062,26813.0739402972,22003.1868668581,22445.1436398689,1655078400,1655164740,26560.2123743637,26813.0739402972,1655080440,22003.1868668581,1655163180,22445.1436398689,1440,1777208.52264297,43119269915.375,848331.117617551,20642236969.3351,540037.346888016,13098025131.0629,367571.36511109,8955641379.76885,True,True,0.11873233242383195
DAY,1655164800,267,cadli,BTC-USD,22445.1436398689,23149.847345712,20867.6284416242,22138.9698212549,1655164800,1655251140,22401.792694039,23149.847345712,1655184180,20867.6284416242,1655172000,22138.9698212549,1440,1409583.64148773,31199901122.3929,540045.193978783,11940214718.8364,319611.648055814,7072584704.51823,181408.9648238,4013498381.70589,True,True,0.06233171082979414
DAY,1655251200,267,cadli,BTC-USD,22138.9698212549,22685.3699808807,20130.4090933125,22571.0576199162,1655251200,1655337540,22123.4281750389,22685.3699808807,1655332440,20130.4090933125,1655285820,22571.0576199162,1440,1590321.30895148,33791535578.716,630604.394764842,13361483079.9085,384882.3376492,8162753635.04871,238142.65422717,5053041651.47156,True,True,0.07176025383912062
DAY,1655337600,267,cadli,BTC-USD,22571.0576199162,22931.8223008583,20230.2911993752,20380.5325789067,1655337600,1655423940,22593.7919384724,22931.8223008583,1655342100,20230.2911993752,1655421840,20380.5325789067,1440,838389.774618979,17905402632.0635,336548.369052562,7180542521.79635,205076.557097711,4365303276.55902,132777.65445867,2824450797.32163,True,True,0.0752770562241984
DAY,1655424000,267,cadli,BTC-USD,20380.5325789067,21286.7314621531,20223.9324425415,20444.843150264,1655424000,1655510340,20361.9429146194,21286.7314621531,1655454780,20223.9324425415,1655426400,20444.843150264,1440,678821.007789034,14041672482.9462,286513.764802656,5928181615.65042,155409.922869535,3212181388.37741,109947.78831779,2271510867.93904,True,True,0.030759102391278666
DAY,1655510400,267,cadli,BTC-USD,20444.843150264,20744.7284236991,17635.3920921742,18973.1024503608,1655510400,1655596740,20444.8936989823,20744.7284236991,1655512320,17635.3920921742,1655585580,18973.1024503608,1440,1100356.25484579,20894798765.5703,523265.226035274,9917347972.18557,266017.46045634,5020154788.07843,164894.25850233,3116931281.98759,True,True,0.09752175002303495
DAY,1655596800,267,cadli,BTC-USD,18973.1024503608,20751.9560080049,17977.2668168,20559.5050894125,1655596800,1655683140,18960.8412309473,20751.9560080049,1655677620,17977.2668168,1655616360,20559.5050894125,1440,929867.968128972,17962031944.3842,404244.969667485,7831736358.13798,201892.186524759,3910861149.4594,136937.39896649,2651657548.28409,True,True,0.08620005263427029
DAY,1655683200,267,cadli,BTC-USD,20559.5050894125,20955.4488940766,19645.3428813578,20558.6286659958,1655683200,1655769540,20541.8777252985,20955.4488940766,1655737500,19645.3428813578,1655689980,20558.6286659958,1440,893585.853348158,18145012737.7964,319370.350740524,6495478689.68306,173652.986439,3526990021.642,105314.41780711,2139684298.90925,True,True,0.03877126819215526
DAY,1655769600,267,cadli,BTC-USD,20558.6286659958,21641.0468062613,20358.0428108286,20708.9008031907,1655769600,1655855940,20542.2907176053,21641.0468062613,1655823120,20358.0428108286,1655779380,20708.9008031907,1440,732358.358256577,15404029015.1435,293650.855939959,6186003273.0634,144470.683987161,3044751722.55581,94099.37813208,1985192497.7002,True,True,0.03670375956949307
DAY,1655856000,267,cadli,BTC-USD,20708.9008031907,20855.0047247394,19783.2489305509,19960.2186719402,1655856000,1655942340,20700.1646949045,20855.0047247394,1655908320,19783.2489305509,1655930460,19960.2186719402,1440,826454.362092704,16776241419.0838,304044.325540671,6165709609.99926,171220.643408071,3468710977.88832,112499.13131539,2276994007.05719,True,True,0.03168464114740264
DAY,1655942400,267,cadli,BTC-USD,19960.2186719402,21161.5695178583,19918.2464881317,21084.0932609266,1655942400,1656028740,19981.3179175468,21161.5695178583,1656027060,19918.2464881317,1655942580,21084.0932609266,1440,692869.172126901,14241153224.3707,233790.760719133,4806580763.4045,110716.44610398,2274921939.13285,64249.74270888,1319352754.97075,True,True,0.036364315723046034
DAY,1656028800,267,cadli,BTC-USD,21084.0932609266,21467.4454953054,20749.1430922324,21214.6692327235,1656028800,1656115140,21096.4114949742,21467.4454953054,1656109200,20749.1430922324,1656055080,21214.6692327235,1440,664236.511900602,14025351339.1003,221206.114855222,4669586373.21317,112482.891641141,2374604009.15512,64767.62494862,1367514801.49405,True,True,0.02043870462134591
DAY,1656115200,267,cadli,BTC-USD,21214.6692327235,22067.1642363379,20926.6717147895,21486.7795267034,1656115200,1656201540,21228.7214127975,22067.1642363379,1656150180,20926.6717147895,1656172980,21486.7795267034,1440,481150.210013248,10230876850.2989,136350.778347023,2898574675.92024,63162.68519514,1342350776.40049,33706.77947968,716188952.006806,True,True,0.03186951210715071
DAY,1656201600,267,cadli,BTC-USD,21486.7795267034,21821.896474452,20999.8465610721,21035.9629970889,1656201600,1656287940,21487.9999937618,21821.896474452,1656245520,20999.8465610721,1656282900,21035.9629970889,1440,452909.800081054,9682624056.3547,133008.640045788,2843207499.46933,55812.053220141,1192330882.01589,29724.67440441,634586642.335945,True,True,0.02306080558271642
DAY,1656288000,267,cadli,BTC-USD,21035.9629970889,21919.6963176005,20562.230979105,20707.6886918966,1656288000,1656374340,21027.4423969536,21919.6963176005,1656323820,20562.230979105,1656353280,20707.6886918966,1440,539733.81640361,11342421179.2398,165535.052622128,3476362139.51007,72915.432099126,1530475311.13506,39273.3401908,824285287.549809,True,True,0.03839367510914307
DAY,1656374400,267,cadli,BTC-USD,20707.6886918966,21169.9537081558,20203.9292646272,20261.322494417,1656374400,1656460740,20711.9563455589,21169.9537081558,1656407220,20203.9292646272,1656448380,20261.322494417,1440,628731.352337981,12980924740.4393,211068.221890194,4352188860.42656,125337.860943993,2576422397.08476,83998.89859866,1722210541.82165,True,True,0.028049688455695457
DAY,1656460800,267,cadli,BTC-USD,20261.322494417,20371.1954304938,19879.9507407633,20101.410032865,1656460800,1656547140,20254.1290517821,20371.1954304938,1656533160,19879.9507407633,1656501720,20101.410032865,1440,603393.327824559,12143004431.4778,203924.988999301,4101904889.29755,96325.921901722,1937345145.77408,52941.66449295,1064909836.06538,True,True,0.014659813680561342
DAY,1656547200,267,cadli,BTC-USD,20101.410032865,20140.5837703563,18680.6137692109,19908.4208257945,1656547200,1656633540,20109.1904100327,20140.5837703563,1656547860,18680.6137692109,1656622200,19908.4208257945,1440,757798.627337448,14610545021.21,280358.106493075,5397142997.8676,152945.196684954,2944315665.51386,88442.35898402,1700229047.6667,True,True,0.04519258088014988
DAY,1656633600,267,cadli,BTC-USD,19908.4208257945,20742.1865938171,19006.1587688864,19252.1638224184,1656633600,1656719940,19895.387584106,20742.1865938171,1656635520,19006.1587688864,1656673320,19252.1638224184,1440,954512.54956531,18696353241.2992,367964.768274695,7220459105.05915,216887.819458089,4254791209.29964,145103.76022136,2847583334.46826,True,True,0.052492985158978656
DAY,1656720000,267,cadli,BTC-USD,19252.1638224184,19410.6914165514,18989.0839605387,19232.3596433005,1656720000,1656806340,19271.2040062727,19410.6914165514,1656765840,18989.0839605387,1656754020,19232.3596433005,1440,512588.644076384,9854215510.22121,120322.419108366,2313257672.16247,57377.418558741,1102628451.38147,25728.97873547,494312986.313805,True,True,0.013188163424872395
DAY,1656806400,267,cadli,BTC-USD,19232.3596433005,19597.9844785845,18828.2749963885,19298.6909601537,1656806400,1656892740,19235.7471881585,19597.9844785845,1656878880,18828.2749963885,1656824100,19298.6909601537,1440,462738.833180029,8871765792.09565,128457.87558539,2463988086.26282,63513.291205584,1216357105.30841,26097.30851749,500951714.60304,True,True,0.024062685222122526
DAY,1656892800,267,cadli,BTC-USD,19298.6909601537,20288.3199885835,19047.7222804431,20208.1258521229,1656892800,1656979140,19298.5643635367,20288.3199885835,1656977940,19047.7222804431,1656903720,20208.1258521229,1440,637548.737824928,12484841281.0465,187244.543174232,3682731412.35133,86232.024863171,1696457989.12848,42281.45606915,834261892.555708,True,True,0.03789410358168574
DAY,1656979200,267,cadli,BTC-USD,20208.1258521229,20686.8498705104,19308.2734296699,20177.8719636965,1656979200,1657065540,20179.1303094891,20686.8498705104,1657051980,19308.2734296699,1657027920,20177.8719636965,1440,841316.980481484,16775772762.7098,275110.704393963,5482485784.63232,148867.579153242,2960361051.32969,89902.20810732,1783575097.94397,True,True,0.04141743157264667
DAY,1657065600,267,cadli,BTC-USD,20177.8719636965,20625.1423073925,19758.1474235319,20542.4083893739,1657065600,1657151940,20153.4198572305,20625.1423073925,1657148820,19758.1474235319,1657077180,20542.4083893739,1440,668318.848077599,13481944697.9931,223421.953300539,4508335472.97635,112678.33763237,2273022554.97423,61493.21164001,1240520785.32517,True,True,0.025791039602122836
DAY,1657152000,267,cadli,BTC-USD,20542.4083893739,21809.3478238044,20264.8423769027,21632.7264424563,1657152000,1657238340,20554.4047292803,21809.3478238044,1657228620,20264.8423769027,1657173240,21632.7264424563,1440,691319.584129098,14436258493.8722,222607.712001096,4669737745.08158,110841.08749924,2329144012.44974,55715.9754863,1172288117.54453,True,True,0.04411193824687543
